id,name,quality
1741,Laced Cloak,0
1742,Laced Mail Gloves,0
1743,Laced Mail Pants,0
1744,Laced Mail Shoulderpads,0
1745,Laced Mail Vest,0
1746,Linked Chain Belt,0
1747,Linked Chain Boots,0
1748,Linked Chain Bracers,0
1749,Linked Chain Cloak,0
1750,Linked Chain Gloves,0
1751,Linked Chain Pants,0
1752,Linked Chain Shoulderpads,0
1753,Linked Chain Vest,0
1754,Reinforced Chain Belt,0
1755,Reinforced Chain Boots,0
1756,Reinforced Chain Bracers,0
1757,Reinforced Chain Cloak,0
1758,Reinforced Chain Gloves,0
1759,Reinforced Chain Pants,0
1760,Reinforced Chain Shoulderpads,0
1761,Reinforced Chain Vest,0
1764,Canvas Shoes,0
1766,Canvas Cloak,0
1767,Canvas Gloves,0
1768,Canvas Pants,0
1769,Canvas Shoulderpads,0
1770,Canvas Vest,0
1772,Brocade Shoes,0
1774,Brocade Cloak,0
1775,Brocade Gloves,0
1776,Brocade Pants,0
1777,Brocade Shoulderpads,0
1778,Brocade Vest,0
1780,Cross-stitched Sandals,0
1782,Cross-stitched Cloak,0
1783,Cross-stitched Gloves,0
1784,Cross-stitched Pants,0
1785,Cross-stitched Shoulderpads,0
1786,Cross-stitched Vest,0
1787,Patched Leather Belt,0
1788,Patched Leather Boots,0
1789,Patched Leather Bracers,0
1790,Patched Cloak,0
1791,Patched Leather Gloves,0
1792,Patched Leather Pants,0
1793,Patched Leather Shoulderpads,0
1794,Patched Leather Jerkin,0
1795,Rawhide Belt,0
1796,Rawhide Boots,0
1797,Rawhide Bracers,0
1798,Rawhide Cloak,0
1799,Rawhide Gloves,0
1800,Rawhide Pants,0
1801,Rawhide Shoulderpads,0
1802,Rawhide Tunic,0
1803,Tough Leather Belt,0
1804,Tough Leather Boots,0
1805,Tough Leather Bracers,0
1806,Tough Cloak,0
1807,Tough Leather Gloves,0
1808,Tough Leather Pants,0
1809,Tough Leather Shoulderpads,0
1810,Tough Leather Armor,0
1811,Blunt Claymore,0
1812,Short-handled Battle Axe,0
1813,Chipped Quarterstaff,0
1814,Battered Mallet,0
1815,Ornamental Mace,0
1816,Unbalanced Axe,0
1817,Stock Shortsword,0
1818,Standard Claymore,0
1819,Gouging Pick,0
1820,Wooden Maul,0
1821,Warped Blade,0
1822,Cedar Walking Stick,0
1823,Bludgeoning Cudgel,0
1824,Shiny War Axe,0
1825,Bulky Bludgeon,0
1826,Rock Maul,0
1827,Meat Cleaver,0
1828,Stone War Axe,0
1829,Short Cutlass,0
1830,Long Bastard Sword,0
1831,Oaken War Staff,0
1832,Lucky Trousers,2
1835,Dirty Leather Belt,1
1836,Dirty Leather Bracers,1
1839,Rough Leather Belt,1
1840,Rough Leather Bracers,1
1843,Tanned Leather Belt,1
1844,Tanned Leather Bracers,1
1845,Chainmail Belt,1
1846,Chainmail Bracers,1
1849,Cured Leather Belt,1
1850,Cured Leather Bracers,1
1851,Cleansing Water,1
1852,Scalemail Bracers,1
1853,Scalemail Belt,1
1854,Deprecated Brooch of the Night Watch,0
1875,Thistlenettle's Badge,1
1877,Book of Rejuvenation III,1
1882,Book of Moonfire III,1
1886,Book of Moonfire II,1
1893,Miner's Revenge,2
1894,Miners' Union Card,1
1895,"Monster - Sword, Short Rusty",0
1896,"Monster - Sword, Short Basic",0
1897,"Monster - Sword, Scimitar Basic",0
1899,"Monster - Sword, Long Basic",0
1900,Monster - Thieves Blade,0
1901,"Monster - Mace, Basic Stone Hammer",0
1902,"Monster - Mace, Basic Wooden Hammer",0
1903,"Monster - Mace, Basic Metal Hammer",0
1904,"Monster - Axe, Stone Basic",0
1905,"Monster - Axe, Metal Basic",0
1906,Monster - Torch,0
1907,"Monster - Staff, Basic",0
1908,"Monster - Staff, Crooked",0
1909,"Monster - Axe, Large Basic",0
1910,"Monster - Item, Pick",0
1911,"Monster - Tool, Wrench Small",0
1912,Deprecated Reed Pipe,0
1913,Studded Blackjack,1
1914,Deprecated Miniature Silver Hammer,0
1915,Deprecated Bag of Teeth,1
1917,Jeweled Dagger,2
1918,Deprecated Lockpick,1
1922,Supplies for Sven,1
1923,Ambassador's Satchel,1
1924,Deprecated Hollowed Wooden Tube,1
1925,Defias Rapier,2
1926,Weighted Sap,2
1927,Deadmines Cleaver,2
1928,Defias Mage Staff,2
1929,Silk-threaded Trousers,2
1930,Stonemason Cloak,2
1931,Huge Gnoll Claw,1
1933,Staff of Conjuring,2
1934,Stonemason Trousers,2
1935,Assassin's Blade,3
1936,Goblin Screwdriver,2
1937,Buzz Saw,3
1938,Block Mallet,2
1939,Skin of Sweet Rum,1
1940,Deprecated Skin of Sweet Rum,1
1941,Cask of Merlot,1
1942,Bottle of Moonshine,1
1943,Goblin Mail Leggings,2
1944,Metalworking Gloves,2
1945,Woodworking Gloves,2
1946,Mary's Looking Glass,1
1948,Deprecated Large Broom,0
1950,Deprecated Gold Ingot,1
1951,Blackwater Cutlass,2
1955,Dragonmaw Chain Boots,2
1956,Faded Shadowhide Pendant,1
1957,"Monster - Shield, Small Wooden",0
1958,Petrified Shinbone,2
1959,Cold Iron Pick,2
1960,Deprecated Ironforge Chain Pauldrons,0
1961,"Monster - Shield, Buckler Wooden",0
1962,Glowing Shadowhide Pendant,1
1963,Deprecated Bone Chips,1
1965,White Wolf Gloves,1
1968,Ogre's Monocle,1
1969,Deprecated Stormwind Guard Belt,0
1970,Restoring Balm,1
1971,Furlbrow's Deed,1
1972,Westfall Deed,1
1973,Orb of Deception,3
1974,Mindthrust Bracers,3
1975,Pysan's Old Greatsword,3
1976,Slaghammer,3
1977,20-slot Bag,1
1978,Wolfclaw Gloves,3
1979,Wall of the Dead,4
1980,Underworld Band,4
1981,Icemail Jerkin,4
1982,Nightblade,4
1983,"Monster - Sword2H, Basic",0
1984,"Monster - Shield, Kite Metal",0
1985,"Monster - Shield, Large Wooden",0
1986,Gutrender,2
1987,Krazek's Fixed Pot,1
1988,Chief Brigadier Gauntlets,2
1990,Ballast Maul,2
1991,Goblin Power Shovel,2
1992,Swampchill Fetish,3
1993,Ogremind Ring,2
1994,Ebonclaw Reaver,2
1995,Deprecated Cat's Paw,1
1996,Voodoo Band,2
1997,Pressed Felt Robe,2
1998,Bloodscalp Channeling Staff,2
1999,Deprecated Torn Leather Harness,0
2000,Archeus,2
2002,Deprecated Jordan's Quiver,1
2003,Deprecated Big Quiver,1
2004,Grelin Whitebeard's Journal,1
2005,The First Troll Legend,1
2006,The Second Troll Legend,1
2007,The Third Troll Legend,1
2008,The Fourth Troll Legend,1
2011,Twisted Sabre,3
2012,Deprecated Phylactery of Rot,0
2013,Cryptbone Staff,2
2014,Black Metal Greatsword,2
2015,Black Metal War Axe,2
2016,Dusty Chain Armor,2
2017,Glowing Leather Bracers,2
2018,Skeletal Longsword,2
2020,Hollowfang Blade,2
2021,Green Carapace Shield,2
2023,"Monster - Spear, Rusty",0
2024,Espadon,1
2025,Bearded Axe,1
2026,Rock Hammer,1
2027,Scimitar,1
2028,Hammer,1
2029,Cleaver,1
2030,Gnarled Staff,1
2032,Gallan Cuffs,2
2033,Ambassador's Boots,2
2034,Scholarly Robes,2
2035,Sword of the Night Sky,2
2036,Dusty Mining Gloves,2
2037,Tunneler's Boots,2
2038,Deprecated Cougar Head Cap,0
2039,Plains Ring,3
2040,Troll Protector,3
2041,Tunic of Westfall,3
2042,Staff of Westfall,3
2043,Ring of Forlorn Spirits,3
2044,Crescent of Forlorn Spirits,3
2045,Deprecated Cowl of Forlorn Spirits,0
2046,Bluegill Kukri,2
2047,Anvilmar Hand Axe,1
2048,Anvilmar Hammer,1
2050,Deprecated Silver Ingot,0
2051,"Monster - Shield, Small Wooden Damaged",0
2052,"Monster - Shield, Small Metal Damaged",0
2053,"Monster - Shield, Buckler Metal Damaged",0
2054,Trogg Hand Axe,1
2055,Small Wooden Hammer,1
2056,The Velvet Hammer,0
2057,Pitted Defias Shortsword,1
2058,Kazon's Maul,2
2059,Sentry Cloak,3
2060,Deprecated Chunk of Boar Meat,0
2064,Trogg Club,1
2065,Rockjaw Blade,1
2066,Skull Hatchet,1
2067,Frostbit Staff,1
2069,Black Bear Hide Vest,1
2070,Darnassian Bleu,1
2071,Deprecated Mountain Spring Water,1
2072,Dwarven Magestaff,2
2073,Dwarven Hatchet,2
2074,Solid Shortblade,2
2075,Priest's Mace,2
2077,Magician Staff,2
2078,Northern Shortsword,2
2079,Sergeant's Warhammer,2
2080,Hillborne Axe,2
2081,"Monster - Torch, Offhand",0
2082,Wizbang's Gunnysack,1
2084,Darksteel Bastard Sword,2
2085,Chunk of Flesh,0
2087,Hard Crawler Carapace,2
2088,Long Crawler Limb,2
2089,Scrimshaw Dagger,2
2091,Magic Dust,1
2092,Worn Dagger,1
2098,Double-barreled Shotgun,3
2099,Dwarven Hand Cannon,4
2100,Precisely Calibrated Boomstick,4
2101,Light Quiver,1
2102,Small Ammo Pouch,1
2103,Test Arrow,1
2104,Deprecated Standard Shot,1
2105,Thug Shirt,1
2106,Deprecated Worn Pants,0
2107,Deprecated Travel-worn Boots,0
2108,Frostmane Leather Vest,1
2109,Frostmane Chain Vest,1
2110,Light Magesmith Robe,1
2112,Lumberjack Jerkin,1
2113,Calor's Note,1
2114,Snowy Robe,1
2115,Deprecated Small White Pouch,1
2117,Thin Cloth Shoes,1
2119,Thin Cloth Gloves,1
2120,Thin Cloth Pants,1
2121,Thin Cloth Armor,1
2122,Cracked Leather Belt,1
2123,Cracked Leather Boots,1
2124,Cracked Leather Bracers,1
2125,Cracked Leather Gloves,1
2126,Cracked Leather Pants,1
2127,Cracked Leather Vest,1
2128,Scratched Claymore,1
2129,Large Round Shield,1
2130,Club,1
2131,Shortsword,1
2132,Short Staff,1
2133,Small Shield,1
2134,Hand Axe,1
2136,Conjured Purified Water,1
2137,Whittling Knife,1
2138,Sharpened Letter Opener,0
2139,Dirk,1
2140,Carving Knife,2
2141,Cuirboulli Vest,1
2142,Cuirboulli Belt,1
2143,Cuirboulli Boots,1
2144,Cuirboulli Bracers,1
2145,Cuirboulli Gloves,1
2146,Cuirboulli Pants,1
2147,"Monster - Sword, Falchion",0
2148,Polished Scale Belt,1
2149,Polished Scale Boots,1
2150,Polished Scale Bracers,1
2151,Polished Scale Gloves,1
2152,Polished Scale Leggings,1
2153,Polished Scale Vest,1
2154,The Story of Morgan Ladimore,0
2156,Padded Boots,1
2158,Padded Gloves,1
2159,Padded Pants,1
2160,Padded Armor,1
2161,Book from Sven's Farm,1
2162,Sarah's Ring,1
2163,Shadowblade,4
2164,Gut Ripper,4
2165,Old Blanchy's Blanket,1
2166,Foreman's Leggings,2
2167,Foreman's Gloves,2
2168,Foreman's Boots,2
2169,Buzzer Blade,3
2170,Deprecated Shield of the Spider Princess,0
2172,Rustic Belt,1
2173,Old Leather Belt,1
2175,Shadowhide Battle Axe,2
2176,"Monster - Staff, Ornate Priest Staff",0
2177,"Monster - Staff, Ornate Mage Staff",0
2178,"Monster - Sword, Long Ornate",0
2179,"Monster - Sword, Scimitar Badass",0
2180,"Monster - Sword, Short Ornate",0
2181,"Monster - Sword2H, Baron Rivendare",0
2182,"Monster - Mace, Ornate Metal Hammer",0
2183,"Monster - Axe, Metal Badass",0
2184,Monster - Dagger Basic,0
2186,Outfitter Belt,1
2187,A Stack of Letters,1
2188,A Letter to Grelin Whitebeard,1
2189,Tigole's Boomstick (TEST),6
2191,Deprecated End Spawn Ticket,1
2194,Diamond Hammer,3
2195,Anvilmar Knife,1
2196,"Monster - Item, Mutton",0
2197,"Monster - Item, Bread",0
2198,"Monster - Item, Potion Blue",0
2199,"Monster - Item, Vial Purple",0
2200,"Monster - Item, Potion Green",0
2201,"Monster - Item, Vial Black",0
2202,"Monster - Item, Mutton with Bite",0
2203,Brashclaw's Chopper,2
2204,Brashclaw's Skewer,2
2205,Duskbringer,3
2206,Deprecated Fine Pointed Dagger,0
2207,Jambiya,1
2208,Poniard,1
2209,Kris,1
2210,Battered Buckler,0
2211,Bent Large Shield,0
2212,Cracked Buckler,0
2213,Worn Large Shield,0
2214,Wooden Buckler,0
2215,Wooden Shield,0
2216,Simple Buckler,0
2217,Rectangular Shield,0
2218,Craftsman's Dagger,2
2219,Small Round Shield,0
2220,Box Shield,0
2221,Targe Shield,0
2222,Tower Shield,0
2223,The Collector's Schedule,1
2224,Militia Dagger,1
2225,Sharp Kitchen Knife,1
2226,Ogremage Staff,2
2227,Heavy Ogre War Axe,2
2230,Gloves of Brawn,2
2231,Inferno Robe,2
2232,Dark Runner Boots,2
2233,Shadow Weaver Leggings,2
2234,Nightwalker Armor,2
2235,Brackclaw,2
2236,Blackfang,3
2237,Patched Pants,1
2238,Urchin's Pants,1
2239,The Collector's Ring,1
2240,Rugged Cape,1
2241,Desperado Cape,2
2243,Hand of Edward the Odd,4
2244,Krol Blade,4
2245,Helm of Narv,4
2246,Myrmidon's Signet,4
2249,Militia Buckler,1
2250,Dusky Crab Cakes,1
2251,Gooey Spider Leg,1
2252,Miscellaneous Goblin Supplies,1
2254,Icepane Warhammer,2
2255,Deprecated Thick Leather Gloves,0
2256,Skeletal Club,3
2257,Frostmane Staff,1
2258,Frostmane Shortsword,1
2259,Frostmane Club,1
2260,Frostmane Hand Axe,1
2262,Mark of Kern,3
2263,Phytoblade,2
2264,Mantle of Thieves,3
2265,Stonesplinter Axe,2
2266,Stonesplinter Dagger,2
2267,Stonesplinter Mace,2
2268,Stonesplinter Blade,1
2271,Staff of the Blessed Seer,3
2273,Guerrilla Armor,2
2274,Sapper's Gloves,2
2275,Deprecated Sentinel Coif,3
2276,Swampwalker Boots,3
2277,Necromancer Leggings,3
2278,Forest Tracker Epaulets,3
2280,Kam's Walking Stick,3
2281,Rodentia Flint Axe,2
2282,Rodentia Shortsword,1
2283,Rat Cloth Belt,2
2284,Rat Cloth Cloak,2
2287,Haunch of Meat,1
2288,Conjured Fresh Water,1
2289,Scroll of Strength II,1
2290,Scroll of Intellect II,1
2291,Kang the Decapitator,4
2292,Necrology Robes,3
2295,Large Boar Tusk,0
2296,Great Goretusk Snout,1
2299,Burning War Axe,3
2300,Embossed Leather Vest,2
2302,Handstitched Leather Boots,1
2303,Handstitched Leather Pants,1
2304,Light Armor Kit,1
2305,Deprecated Light Winter Cloak,0
2306,Deprecated Light Winter Boots,0
2307,Fine Leather Boots,2
2308,Fine Leather Cloak,2
2309,Embossed Leather Boots,2
2310,Embossed Leather Cloak,2
2311,White Leather Jerkin,2
2312,Fine Leather Gloves,2
2313,Medium Armor Kit,1
2314,Toughened Leather Armor,3
2315,Dark Leather Boots,2
2316,Dark Leather Cloak,2
2317,Dark Leather Tunic,2
2318,Light Leather,1
2319,Medium Leather,1
2320,Coarse Thread,1
2321,Fine Thread,1
2322,Deprecated Crag Boar Hide,1
2323,Deprecated Longsnout Hide,1
2324,Bleach,1
2325,Black Dye,1
2326,Ivy-weave Bracers,1
2327,Sturdy Leather Bracers,1
2361,Battleworn Hammer,1
2362,Worn Wooden Shield,0
2363,Deprecated Skeleton Key,1
2364,Woven Vest,1
2366,Woven Pants,1
2367,Woven Boots,1
2369,Woven Gloves,1
2370,Battered Leather Harness,1
2371,Battered Leather Belt,1
2372,Battered Leather Pants,1
2373,Battered Leather Boots,1
2374,Battered Leather Bracers,1
2375,Battered Leather Gloves,1
2376,Worn Heater Shield,1
2377,Round Buckler,1
2378,Skeleton Finger,1
2379,Tarnished Chain Vest,1
2380,Tarnished Chain Belt,1
2381,Tarnished Chain Leggings,1
2382,The Embalmer's Heart,1
2383,Tarnished Chain Boots,1
2384,Tarnished Chain Bracers,1
2385,Tarnished Chain Gloves,1
2386,Rusted Chain Vest,1
2387,Rusted Chain Belt,1
2388,Rusted Chain Leggings,1
2389,Rusted Chain Boots,1
2390,Rusted Chain Bracers,1
2391,Rusted Chain Gloves,1
2392,Light Mail Armor,1
2393,Light Mail Belt,1
2394,Light Mail Leggings,1
2395,Light Mail Boots,1
2396,Light Mail Bracers,1
2397,Light Mail Gloves,1
2398,Light Chain Armor,1
2399,Light Chain Belt,1
2400,Light Chain Leggings,1
2401,Light Chain Boots,1
2402,Light Chain Bracers,1
2403,Light Chain Gloves,1
2404,Deprecated Pattern: Light Winter Cloak,1
2405,Deprecated Pattern: Light Winter Boots,1
2406,Pattern: Fine Leather Boots,2
2407,Pattern: White Leather Jerkin,2
2408,Pattern: Fine Leather Gloves,2
2409,Pattern: Dark Leather Tunic,2
2410,Smoky Torch,1
2411,Black Stallion Bridle,3
2412,Deprecated Nightmare Bridle,1
2413,Palomino,1
2414,Pinto Bridle,3
2415,White Stallion,1
2417,Augmented Chain Vest,1
2418,Augmented Chain Leggings,1
2419,Augmented Chain Belt,1
2420,Augmented Chain Boots,1
2421,Augmented Chain Bracers,1
2422,Augmented Chain Gloves,1
2423,Brigandine Vest,1
2424,Brigandine Belt,1
2425,Brigandine Leggings,1
2426,Brigandine Boots,1
2427,Brigandine Bracers,1
2428,Brigandine Gloves,1
2429,Russet Vest,1
2431,Russet Pants,1
2432,Russet Boots,1
2434,Russet Gloves,1
2435,Embroidered Armor,1
2437,Embroidered Pants,1
2438,Embroidered Boots,1
2440,Embroidered Gloves,1
2441,Ringed Buckler,1
2442,Reinforced Targe,1
2443,Metal Buckler,1
2444,Rusted Buckler,1
2445,Large Metal Shield,1
2446,Kite Shield,1
2447,Peacebloom,1
2448,Heavy Pavise,1
2449,Earthroot,1
2450,Briarthorn,1
2451,Crested Heater Shield,1
2452,Swiftthistle,1
2453,Bruiseweed,1
2454,Elixir of Lion's Strength,1
2455,Minor Mana Potion,1
2456,Minor Rejuvenation Potion,1
2457,Elixir of Minor Agility,1
2458,Elixir of Minor Fortitude,1
2459,Swiftness Potion,1
2460,Elixir of Tongues (NYI),1
2461,Deprecated Elemental Resistance Potion,1
2462,Deprecated Potion of Lesser Invulnerability (Fix),1
2463,Studded Doublet,1
2464,Studded Belt,1
2465,Studded Pants,1
2466,Skullsplitter Fetish,1
2467,Studded Boots,1
2468,Studded Bracers,1
2469,Studded Gloves,1
2470,Reinforced Leather Vest,1
2471,Reinforced Leather Belt,1
2472,Reinforced Leather Pants,1
2473,Reinforced Leather Boots,1
2474,Reinforced Leather Bracers,1
2475,Reinforced Leather Gloves,1
2476,Chilled Basilisk Haunch,1
2477,Ravager's Skull,1
2478,Deprecated Replenishing Font,1
2479,Broad Axe,1
2480,Large Club,1
2481,Peon Sword,1
2482,Inferior Tomahawk,1
2483,Rough Broad Axe,1
2484,Small Knife,1
2485,Splintered Board,1
2486,Large Stone Mace,1
2487,Acolyte Staff,1
2488,Gladius,1
2489,Two-handed Sword,1
2490,Tomahawk,1
2491,Large Axe,1
2492,Cudgel,1
2493,Wooden Mallet,1
2494,Stiletto,1
2495,Walking Stick,1
2496,Raider Shortsword,1
2497,Rusted Claymore,1
2498,Small Tomahawk,1
2499,Double-bladed Axe,1
2500,Light Hammer,1
2501,Wooden Warhammer,1
2502,Scuffed Dagger,1
2503,Adept Short Staff,1
2504,Worn Shortbow,1
2505,Polished Shortbow,1
2506,Hornwood Recurve Bow,1
2507,Laminated Recurve Bow,1
2508,Old Blunderbuss,1
2509,Ornate Blunderbuss,1
2510,Solid Blunderbuss,1
2511,Hunter's Boomstick,1
2512,Rough Arrow,1
2513,Deprecated Iron Shot,1
2514,Depricated Sharp Arrow,1
2515,Sharp Arrow,1
2516,Light Shot,1
2517,Deprecated Standard Arrow,1
2518,Deprecated Solid Shot,1
2519,Heavy Shot,1
2520,Broadsword,1
2521,Flamberge,1
2522,Crescent Axe,1
2523,Bullova,1
2524,Truncheon,1
2525,War Hammer,1
2526,Main Gauche,1
2527,Battle Staff,1
2528,Falchion,1
2529,Zweihander,1
2530,Francisca,1
2531,Great Axe,1
2532,Morning Star,1
2533,War Maul,1
2534,Rondel,1
2535,War Staff,1
2536,Trogg Stone Tooth,1
2545,Malleable Chain Leggings,2
2546,Royal Frostmane Girdle,1
2547,Boar Handler Gloves,1
2548,Barrel of Barleybrew Scalder,1
2549,Staff of the Shade,3
2550,"Monster - Bow, Short",0
2551,Monster - Crossbow,0
2552,Monster - Gun,0
2553,Recipe: Elixir of Minor Agility,2
2554,Deprecated Recipe: Elixir of Fortitude,1
2555,Recipe: Swiftness Potion,2
2556,Recipe: Elixir of Tongues,1
2557,"Monster - Mace2H, Ornate Metal Hammer",0
2558,"Monster - Mace, Good Wooden Hammer",0
2559,"Monster - Staff, Ornate Warlock Staff",0
2560,Jitters' Completed Journal,1
2561,Chok'sul's Head,1
2562,Bouquet of Scarlet Begonias,1
2563,Strange Smelling Powder,1
2564,Elven Spirit Claws,3
2565,Rod of Molten Fire,3
2566,Sacrificial Robes,2
2567,Evocator's Blade,3
2568,Brown Linen Vest,1
2569,Linen Boots,2
2570,Linen Cloak,1
2571,Viny Wrappings,1
2572,Red Linen Robe,2
2573,Deprecated Forest Silk Gloves,0
2574,Deprecated Trogg Vest,0
2575,Red Linen Shirt,1
2576,White Linen Shirt,1
2577,Blue Linen Shirt,1
2578,Barbaric Linen Vest,2
2579,Green Linen Shirt,1
2580,Reinforced Linen Cape,2
2581,Heavy Linen Bandage,1
2582,Green Woolen Vest,2
2583,Woolen Boots,2
2584,Woolen Cape,1
2585,Gray Woolen Robe,2
2586,Gamemaster's Robe,1
2587,Gray Woolen Shirt,1
2588,Deprecated Red Leather Mask,1
2589,Linen Cloth,1
2590,Forest Spider Webbing,0
2591,Dirty Trogg Cloth,0
2592,Wool Cloth,1
2593,Flask of Stormwind Tawny,1
2594,Flagon of Dwarven Honeymead,1
2595,Jug of Badlands Bourbon,1
2596,Skin of Dwarven Stout,1
2598,Pattern: Red Linen Robe,2
2599,Deprecated Pattern: Forest Silk Gloves,1
2600,Deprecated Pattern: Trogg Vest,1
2601,Pattern: Gray Woolen Robe,2
2602,Deprecated Pattern: Feathered Robe,1
2604,Red Dye,1
2605,Green Dye,1
2606,Lurker Venom,1
2607,Mo'grosh Crystal,1
2608,Threshadon Ambergris,0
2609,Disarming Colloid,1
2610,Disarming Mixture,1
2611,Crude Flint,1
2612,Plain Robe,1
2613,Double-stitched Robes,1
2614,Robe of Apprenticeship,1
2615,Chromatic Robe,1
2616,Shimmering Silk Robes,1
2617,Burning Robes,1
2618,Silver Dress Robes,1
2619,Grelin's Report,1
2620,Augural Shroud,2
2621,Cowl of Necromancy,2
2622,Nimar's Tribal Headdress,2
2623,Holy Diadem,2
2624,Thinking Cap,2
2625,Menethil Statuette,1
2628,Senir's Report,1
2629,Intrepid Strongbox Key,1
2632,Curved Dagger,2
2633,Jungle Remedy,1
2634,Venom Fern Extract,1
2635,Loose Chain Belt,0
2636,Carved Stone Idol,1
2637,Ironband's Progress Report,1
2638,Deprecated Ironband's Powder Approval,1
2639,Merrin's Letter,1
2640,Miners' Gear,1
2642,Loose Chain Boots,0
2643,Loose Chain Bracers,0
2644,Loose Chain Cloak,0
2645,Loose Chain Gloves,0
2646,Loose Chain Pants,0
2647,Deprecated Loose Chain Shoulderpads,0
2648,Loose Chain Vest,0
2649,Flimsy Chain Belt,0
2650,Flimsy Chain Boots,0
2651,Flimsy Chain Bracers,0
2652,Flimsy Chain Cloak,0
2653,Flimsy Chain Gloves,0
2654,Flimsy Chain Pants,0
2655,Deprecated Flimsy Chain Shoulderpads,0
2656,Flimsy Chain Vest,0
2657,Red Leather Bag,1
2658,Ados Fragment,1
2659,Modr Fragment,1
2660,Golm Fragment,1
2661,Neru Fragment,1
2662,Ribbly's Quiver,2
2663,Ribbly's Bandolier,2
2664,Spinner Fang,2
2665,Stormwind Seasoning Herbs,1
2666,Barrel of Thunder Ale,1
2667,MacGrann's Dried Meats,1
2668,Threshadon Tooth,1
2669,Threshadon Claw,1
2671,Wendigo Mane,1
2672,Stringy Wolf Meat,1
2673,Coyote Meat,1
2674,Crawler Meat,1
2675,Crawler Claw,1
2676,Shimmerweed,1
2677,Boar Ribs,1
2678,Mild Spices,1
2679,Charred Wolf Meat,1
2680,Spiced Wolf Meat,1
2681,Roasted Boar Meat,1
2682,Cooked Crab Claw,1
2683,Crab Cake,1
2684,Coyote Steak,1
2685,Succulent Pork Ribs,1
2686,Thunder Ale,1
2687,Dry Pork Ribs,1
2688,Squirrel Nut,1
2690,Latched Belt,1
2691,Outfitter Boots,1
2692,Hot Spices,0
2693,OLD Stormwind Seasoning Salts,1
2694,Settler's Leggings,2
2695,"Monster - Mace, Board with Nail Club",0
2696,Cask of Evershine,1
2697,Recipe: Goretusk Liver Pie,1
2698,Recipe: Cooked Crab Claw,1
2699,Recipe: Redridge Goulash,1
2700,Recipe: Succulent Pork Ribs,1
2701,Recipe: Seasoned Wolf Kabob,1
2702,Lightforge Ingot,1
2703,"Monster - Item, Tankard Wooden",0
2704,"Monster - Item, Tankard Dirty",0
2705,"Monster - Item, Tankard Metal",0
2706,"Monster - Item, Flower - Red",0
2707,"Monster - Item, Flower - Yellow",0
2708,"Monster - Item, Bouquet - White & Purple",0
2709,"Monster - Item, Flower - Rose",0
2710,"Monster - Item, Bouquet - Roses",0
2711,Monster - Dagger Badass,0
2712,Crate of Lightforge Ingots,1
2713,Ol' Sooty's Head,1
2714,"Monster - Item, Lantern - Square",0
2715,"Monster - Item, Lantern - Round",0
