ID,Name_Lang_enUS,Effect_1,EffectItemType_1,Effect_2,EffectItemType_2,Effect_3,EffectItemType_3,Reagent_1,ReagentCount_1,Reagent_2,ReagentCount_2,Reagent_3,ReagentCount_3,Reagent_4,ReagentCount_4,Reagent_5,ReagentCount_5,Reagent_6,ReagentCount_6,Reagent_7,ReagentCount_7,Reagent_8,ReagentCount_8
3848,Double-stitched Woolen Shoulders,24,4314,0,0,0,0,2997,3,2321,2,0,0,0,0,0,0,0,0,0,0,0,0
3849,Reinforced Woolen Shoulders,24,4315,0,0,0,0,2997,6,2319,2,2321,2,0,0,0,0,0,0,0,0,0,0
3850,Heavy Woolen Pants,24,4316,0,0,0,0,2997,5,2321,4,0,0,0,0,0,0,0,0,0,0,0,0
3851,Phoenix Pants,24,4317,0,0,0,0,2997,6,5500,1,2321,3,0,0,0,0,0,0,0,0,0,0
3852,Gloves of Meditation,24,4318,0,0,0,0,2997,4,2321,3,3383,1,0,0,0,0,0,0,0,0,0,0
3854,Azure Silk Gloves,24,4319,0,0,0,0,4305,3,4234,2,6260,2,2321,2,0,0,0,0,0,0,0,0
3855,Spidersilk Boots,24,4320,0,0,0,0,4305,2,2319,4,3182,4,5500,2,0,0,0,0,0,0,0,0
3856,Spider Silk Slippers,24,4321,0,0,0,0,4305,3,3182,1,2321,2,0,0,0,0,0,0,0,0,0,0
3857,Enchanter's Cowl,24,4322,0,0,0,0,4305,3,2321,2,4337,2,0,0,0,0,0,0,0,0,0,0
3858,Shadow Hood,24,4323,0,0,0,0,4305,4,4291,1,3824,1,0,0,0,0,0,0,0,0,0,0
3859,Azure Silk Vest,24,4324,0,0,0,0,4305,5,6260,4,0,0,0,0,0,0,0,0,0,0,0,0
3860,Boots of the Enchanter,24,4325,0,0,0,0,4305,4,4291,1,4337,2,0,0,0,0,0,0,0,0,0,0
3861,Long Silken Cloak,24,4326,0,0,0,0,4305,4,3827,1,4291,1,0,0,0,0,0,0,0,0,0,0
3862,Icy Cloak,24,4327,0,0,0,0,4339,3,4291,2,3829,1,4337,2,0,0,0,0,0,0,0,0
3863,Spider Belt,24,4328,0,0,0,0,4305,4,4337,2,7071,1,0,0,0,0,0,0,0,0,0,0
3864,Star Belt,24,4329,0,0,0,0,4339,4,4234,4,3864,1,7071,1,4291,1,0,0,0,0,0,0
3865,Bolt of Mageweave,24,4339,0,0,0,0,4338,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,Stylish Red Shirt,24,4330,0,0,0,0,2997,3,2604,2,2321,1,0,0,0,0,0,0,0,0,0,0
3868,Phoenix Gloves,24,4331,0,0,0,0,2997,4,5500,1,2321,4,2324,2,0,0,0,0,0,0,0,0
3869,Bright Yellow Shirt,24,4332,0,0,0,0,4305,1,4341,1,2321,1,0,0,0,0,0,0,0,0,0,0
3870,Dark Silk Shirt,24,4333,0,0,0,0,4305,2,4340,2,2321,1,0,0,0,0,0,0,0,0,0,0
3871,Formal White Shirt,24,4334,0,0,0,0,4305,3,2324,2,2321,1,0,0,0,0,0,0,0,0,0,0
3872,Rich Purple Silk Shirt,24,4335,0,0,0,0,4305,4,4342,1,4291,1,0,0,0,0,0,0,0,0,0,0
3873,Black Swashbuckler's Shirt,24,4336,0,0,0,0,4305,5,2325,1,4291,1,0,0,0,0,0,0,0,0,0,0
3914,Brown Linen Pants,24,4343,0,0,0,0,2996,2,2320,1,0,0,0,0,0,0,0,0,0,0,0,0
3915,Brown Linen Shirt,24,4344,0,0,0,0,2996,1,2320,1,0,0,0,0,0,0,0,0,0,0,0,0
3918,Rough Blasting Powder,24,4357,0,0,0,0,2835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,Rough Dynamite,24,4358,0,0,0,0,4357,2,2589,1,0,0,0,0,0,0,0,0,0,0,0,0
3920,Crafted Light Shot,24,8067,0,0,0,0,4357,1,2840,1,0,0,0,0,0,0,0,0,0,0,0,0
3922,Handful of Copper Bolts,24,4359,0,0,0,0,2840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,Rough Copper Bomb,24,4360,0,0,0,0,2840,1,4359,1,4357,2,2589,1,0,0,0,0,0,0,0,0
3924,Copper Tube,24,4361,0,0,0,0,2840,2,2880,1,0,0,0,0,0,0,0,0,0,0,0,0
3925,Rough Boomstick,24,4362,0,0,0,0,4361,1,4359,1,4399,1,0,0,0,0,0,0,0,0,0,0
3926,Copper Modulator,24,4363,0,0,0,0,4359,2,2840,1,2589,2,0,0,0,0,0,0,0,0,0,0
3928,Mechanical Squirrel Box,24,4401,0,0,0,0,4363,1,4359,1,2840,1,774,2,0,0,0,0,0,0,0,0
3929,Coarse Blasting Powder,24,4364,0,0,0,0,2836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,Crafted Heavy Shot,24,8068,0,0,0,0,4364,1,2840,1,0,0,0,0,0,0,0,0,0,0,0,0
3931,Coarse Dynamite,24,4365,0,0,0,0,4364,3,2589,1,0,0,0,0,0,0,0,0,0,0,0,0
3932,Target Dummy,24,4366,0,0,0,0,4363,1,4359,2,2841,1,2592,1,0,0,0,0,0,0,0,0
3933,Small Seaforium Charge,24,4367,0,0,0,0,4364,2,4363,1,2318,1,159,1,0,0,0,0,0,0,0,0
3934,Flying Tiger Goggles,24,4368,0,0,0,0,2318,6,818,2,0,0,0,0,0,0,0,0,0,0,0,0
3936,Deadly Blunderbuss,24,4369,0,0,0,0,4361,2,4359,4,4399,1,2319,2,0,0,0,0,0,0,0,0
3937,Large Copper Bomb,24,4370,0,0,0,0,2840,3,4364,4,4404,1,0,0,0,0,0,0,0,0,0,0
3938,Bronze Tube,24,4371,0,0,0,0,2841,2,2880,1,0,0,0,0,0,0,0,0,0,0,0,0
3939,Lovingly Crafted Boomstick,24,4372,0,0,0,0,4371,2,4359,2,4400,1,1206,3,0,0,0,0,0,0,0,0
3940,Shadow Goggles,24,4373,0,0,0,0,2319,4,1210,2,0,0,0,0,0,0,0,0,0,0,0,0
3941,Small Bronze Bomb,24,4374,0,0,0,0,4364,4,2841,2,4404,1,2592,1,0,0,0,0,0,0,0,0
3942,Whirring Bronze Gizmo,24,4375,0,0,0,0,2841,2,2592,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,Flame Deflector,24,4376,0,0,0,0,4375,1,4402,1,0,0,0,0,0,0,0,0,0,0,0,0
3945,Heavy Blasting Powder,24,4377,0,0,0,0,2838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,Heavy Dynamite,24,4378,0,0,0,0,4377,2,2592,1,0,0,0,0,0,0,0,0,0,0,0,0
3947,Crafted Solid Shot,24,8069,0,0,0,0,4377,1,2841,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,Silver-plated Shotgun,24,4379,0,0,0,0,4371,2,4375,2,4400,1,2842,3,0,0,0,0,0,0,0,0
3950,Big Bronze Bomb,24,4380,0,0,0,0,4377,2,2841,3,4404,1,0,0,0,0,0,0,0,0,0,0
3952,Minor Recombobulator,24,4381,0,0,0,0,4371,1,4375,2,2319,2,1206,1,0,0,0,0,0,0,0,0
3953,Bronze Framework,24,4382,0,0,0,0,2841,2,2319,1,2592,1,0,0,0,0,0,0,0,0,0,0
3954,Moonsight Rifle,24,4383,0,0,0,0,4371,3,4375,3,4400,1,1705,2,0,0,0,0,0,0,0,0
3955,Explosive Sheep,24,4384,0,0,0,0,4382,1,4375,1,4377,2,2592,2,0,0,0,0,0,0,0,0
3956,Green Tinted Goggles,24,4385,0,0,0,0,2319,4,1206,2,4368,1,0,0,0,0,0,0,0,0,0,0
3957,Ice Deflector,24,4386,0,0,0,0,4375,1,3829,1,0,0,0,0,0,0,0,0,0,0,0,0
3958,Iron Strut,24,4387,0,0,0,0,3575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,Discombobulator Ray,24,4388,0,0,0,0,4375,3,4306,2,1529,1,4371,1,0,0,0,0,0,0,0,0
3960,Portable Bronze Mortar,24,4403,0,0,0,0,4371,4,4387,1,4377,4,2319,4,0,0,0,0,0,0,0,0
3961,Gyrochronatom,24,4389,0,0,0,0,3575,1,10558,1,0,0,0,0,0,0,0,0,0,0,0,0
3962,Iron Grenade,24,4390,0,0,0,0,3575,1,4377,1,4306,1,0,0,0,0,0,0,0,0,0,0
3963,Compact Harvest Reaper Kit,24,4391,0,0,0,0,4387,2,4382,1,4389,2,4234,4,0,0,0,0,0,0,0,0
3965,Advanced Target Dummy,24,4392,0,0,0,0,4387,1,4382,1,4389,1,4234,4,0,0,0,0,0,0,0,0
3966,Craftsman's Monocle,24,4393,0,0,0,0,4234,6,3864,2,0,0,0,0,0,0,0,0,0,0,0,0
3967,Big Iron Bomb,24,4394,0,0,0,0,3575,3,4377,3,4404,1,0,0,0,0,0,0,0,0,0,0
3968,Goblin Land Mine,24,4395,0,0,0,0,4377,3,3575,2,4389,1,0,0,0,0,0,0,0,0,0,0
3969,Mechanical Dragonling,24,4396,0,0,0,0,4382,1,4387,2,4389,2,3864,1,0,0,0,0,0,0,0,0
3971,Gnomish Cloaking Device,24,4397,0,0,0,0,4389,4,1529,2,1705,2,3864,2,7191,1,0,0,0,0,0,0
3972,Large Seaforium Charge,24,4398,0,0,0,0,10505,2,4234,2,159,1,0,0,0,0,0,0,0,0,0,0
3973,Silver Contact,24,4404,0,0,0,0,2842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,Crude Scope,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,Standard Scope,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,Accurate Scope,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,Crude Scope,24,4405,0,0,0,0,4361,1,774,1,4359,1,0,0,0,0,0,0,0,0,0,0
3978,Standard Scope,24,4406,0,0,0,0,4371,1,1206,1,0,0,0,0,0,0,0,0,0,0,0,0
3979,Accurate Scope,24,4407,0,0,0,0,4371,1,1529,1,3864,1,0,0,0,0,0,0,0,0,0,0
4094,Barbecued Buzzard Wing,24,4457,0,0,0,0,3404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,Raptor Hide Harness,24,4455,0,0,0,0,4461,6,4234,4,2321,2,0,0,0,0,0,0,0,0,0,0
4097,Raptor Hide Belt,24,4456,0,0,0,0,4461,4,4234,4,2321,2,0,0,0,0,0,0,0,0,0,0
4508,Discolored Healing Potion,24,4596,0,0,0,0,3164,1,2447,1,3371,1,0,0,0,0,0,0,0,0,0,0
4942,Lesser Stoneshield Potion,24,4623,0,0,0,0,3858,1,3821,1,3372,1,0,0,0,0,0,0,0,0,0,0
4954,Break Tool,24,4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,Create Fervor Potion (New),24,1450,0,0,0,0,878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4976,Filling,24,5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,Kodo Hide Bag,24,5081,0,0,0,0,5082,3,2318,4,2320,1,0,0,0,0,0,0,0,0,0,0
5504,Conjure Water,24,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,Conjure Water,24,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,Conjure Water,24,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,Mind-numbing Poison,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6127,Conjure Water,24,3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,Conjure Food,24,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,Enchant: Fiery Blaze,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6310,Divining Scroll Spell,24,5455,0,0,0,0,12220,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6366,Create Firestone,24,41170,0,0,0,0,6265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6412,Kaldorei Spider Kabob,24,5472,0,0,0,0,5465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6413,Scorpid Surprise,24,5473,0,0,0,0,5466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6414,Roasted Kodo Meat,24,5474,0,0,0,0,5467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6415,Fillet of Frenzy,24,5476,0,0,0,0,5468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6416,Strider Stew,24,5477,0,0,0,0,5469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,Dig Rat Stew,24,5478,0,0,0,0,5051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6418,Crispy Lizard Tail,24,5479,0,0,0,0,5470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6419,Lean Venison,24,5480,0,0,0,0,5471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6458,Ornate Spyglass,24,5507,0,0,0,0,4371,2,4375,2,4363,1,1206,1,0,0,0,0,0,0,0,0
6476,QAEnchant Cloak +10 Shadow Resistance,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6499,Boiled Clams,24,5525,0,0,0,0,5503,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0
6500,Goblin Deviled Clams,24,5527,0,0,0,0,5504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501,Clam Chowder,24,5526,0,0,0,0,5503,1,1179,1,0,0,0,0,0,0,0,0,0,0,0,0
6517,Pearl-handled Dagger,24,5540,0,0,0,0,2841,6,3466,1,5498,2,3478,2,0,0,0,0,0,0,0,0
6518,Iridescent Hammer,24,5541,0,0,0,0,2841,10,3466,1,5500,1,3478,2,2319,2,0,0,0,0,0,0
6521,Pearl-clasped Cloak,24,5542,0,0,0,0,2997,3,2321,2,5498,1,0,0,0,0,0,0,0,0,0,0
6609,Filling,24,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6610,Filling,24,5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6611,Filling,24,5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6617,Rage Potion,24,5631,0,0,0,0,5635,2,0,0,3371,1,0,0,0,0,0,0,0,0,0,0
6618,Great Rage Potion,24,5633,0,0,0,0,5637,1,3356,1,3372,1,0,0,0,0,0,0,0,0,0,0
6624,Free Action Potion,24,5634,0,0,0,0,6370,2,3820,1,3372,1,0,0,0,0,0,0,0,0,0,0
6650,Instant Toxin,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661,Barbaric Harness,24,5739,0,0,0,0,4234,14,2321,2,7071,1,0,0,0,0,0,0,0,0,0,0
6686,Red Linen Bag,24,5762,0,0,0,0,2996,4,2321,1,2604,1,0,0,0,0,0,0,0,0,0,0
6688,Red Woolen Bag,24,5763,0,0,0,0,2997,4,2604,1,2321,1,0,0,0,0,0,0,0,0,0,0
6690,Lesser Wizard's Robe,24,5766,0,0,0,0,4305,2,2321,2,3182,2,0,0,0,0,0,0,0,0,0,0
6692,Robes of Arcana,24,5770,0,0,0,0,4305,4,2321,2,3182,2,0,0,0,0,0,0,0,0,0,0
6693,Green Silk Pack,24,5764,0,0,0,0,4305,4,4234,3,2321,3,2605,1,0,0,0,0,0,0,0,0
6695,Black Silk Pack,24,5765,0,0,0,0,4305,5,2325,1,2321,4,0,0,0,0,0,0,0,0,0,0
6702,Murloc Scale Belt,24,5780,0,0,0,0,5784,8,2318,6,2321,1,0,0,0,0,0,0,0,0,0,0
6703,Murloc Scale Breastplate,24,5781,0,0,0,0,5784,12,4231,1,2318,8,2321,1,0,0,0,0,0,0,0,0
6704,Thick Murloc Armor,24,5782,0,0,0,0,5785,12,4236,1,4234,10,2321,3,0,0,0,0,0,0,0,0
6705,Murloc Scale Bracers,24,5783,0,0,0,0,5785,16,4236,1,4234,14,4291,1,0,0,0,0,0,0,0,0
6803,Filling,24,5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7126,Handstitched Leather Vest,24,5957,0,0,0,0,2318,3,2320,1,0,0,0,0,0,0,0,0,0,0,0,0
7133,Fine Leather Pants,24,5958,0,0,0,0,2319,8,2997,1,2321,1,0,0,0,0,0,0,0,0,0,0
7135,Dark Leather Pants,24,5961,0,0,0,0,2319,12,4340,1,2321,1,0,0,0,0,0,0,0,0,0,0
7147,Guardian Pants,24,5962,0,0,0,0,4234,12,4305,2,2321,2,0,0,0,0,0,0,0,0,0,0
7149,Barbaric Leggings,24,5963,0,0,0,0,4234,10,2321,2,1206,1,0,0,0,0,0,0,0,0,0,0
7151,Barbaric Shoulders,24,5964,0,0,0,0,4234,8,4236,1,2321,2,0,0,0,0,0,0,0,0,0,0
7153,Guardian Cloak,24,5965,0,0,0,0,4234,14,4305,2,4291,2,0,0,0,0,0,0,0,0,0,0
7156,Guardian Gloves,24,5966,0,0,0,0,4234,4,4236,1,4291,1,0,0,0,0,0,0,0,0,0,0
7179,Elixir of Water Breathing,24,5996,0,0,0,0,3820,1,6370,2,3371,1,0,0,0,0,0,0,0,0,0,0
7181,Greater Healing Potion,24,1710,0,0,0,0,3357,1,3356,1,3372,1,0,0,0,0,0,0,0,0,0,0
7183,Elixir of Minor Defense,24,5997,0,0,0,0,765,2,3371,1,0,0,0,0,0,0,0,0,0,0,0,0
7213,Giant Clam Scorcho,24,6038,0,0,0,0,4655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7216,Iron Shield Spike,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7218,Weapon Counterweight,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,Weapon Chain,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7221,Iron Shield Spike,24,6042,0,0,0,0,3575,6,3478,4,0,0,0,0,0,0,0,0,0,0,0,0
7222,Iron Counterweight,24,6043,0,0,0,0,3575,4,3478,2,1705,1,0,0,0,0,0,0,0,0,0,0
7223,Golden Scale Bracers,24,6040,0,0,0,0,3859,5,3486,2,0,0,0,0,0,0,0,0,0,0,0,0
7224,Steel Weapon Chain,24,6041,0,0,0,0,3859,8,3486,2,4234,4,0,0,0,0,0,0,0,0,0,0
7255,Holy Protection Potion,24,6051,0,0,0,0,2453,1,2452,1,3371,1,0,0,0,0,0,0,0,0,0,0
7256,Shadow Protection Potion,24,6048,0,0,0,0,3369,1,3356,1,3372,1,0,0,0,0,0,0,0,0,0,0
7257,Fire Protection Potion,24,6049,0,0,0,0,4402,1,6371,1,3372,1,0,0,0,0,0,0,0,0,0,0
7258,Frost Protection Potion,24,6050,0,0,0,0,3819,1,3821,1,3372,1,0,0,0,0,0,0,0,0,0,0
7259,Nature Protection Potion,24,6052,0,0,0,0,3357,1,3820,1,3372,1,0,0,0,0,0,0,0,0,0,0
7364,Light Torch,24,6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7407,Test Sharpen Blade,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7408,Heavy Copper Maul,24,6214,0,0,0,0,2840,12,2880,2,2318,2,0,0,0,0,0,0,0,0,0,0
7418,Enchant Bracer - Minor Health,53,38679,0,0,0,0,10940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,Enchant Chest - Minor Health,53,38766,0,0,0,0,10940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421,Runed Copper Rod,24,6218,0,0,0,0,6217,1,10940,1,10938,1,0,0,0,0,0,0,0,0,0,0
7426,Enchant Chest - Minor Absorption,53,38767,0,0,0,0,10940,2,10938,1,0,0,0,0,0,0,0,0,0,0,0,0
7428,Enchant Bracer - Minor Deflection,53,38768,0,0,0,0,10938,1,10940,1,0,0,0,0,0,0,0,0,0,0,0,0
7430,Arclight Spanner,24,6219,0,0,0,0,2840,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7443,Enchant Chest - Minor Mana,53,38769,0,0,0,0,10938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7454,Enchant Cloak - Minor Resistance,53,38770,0,0,0,0,10940,1,10938,2,0,0,0,0,0,0,0,0,0,0,0,0
7457,Enchant Bracer - Minor Stamina,53,38771,0,0,0,0,10940,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,Brown Linen Robe,24,6238,0,0,0,0,2996,3,2320,1,0,0,0,0,0,0,0,0,0,0,0,0
7624,White Linen Robe,24,6241,0,0,0,0,2996,3,2320,1,2324,1,0,0,0,0,0,0,0,0,0,0
7629,Red Linen Vest,24,6239,0,0,0,0,2996,3,2320,1,2604,1,0,0,0,0,0,0,0,0,0,0
7630,Blue Linen Vest,24,6240,0,0,0,0,2996,3,2320,1,6260,1,0,0,0,0,0,0,0,0,0,0
7633,Blue Linen Robe,24,6242,0,0,0,0,2996,4,2320,2,6260,2,0,0,0,0,0,0,0,0,0,0
7636,Green Woolen Robe,24,6243,0,0,0,0,2997,3,2321,2,2605,1,0,0,0,0,0,0,0,0,0,0
7639,Blue Overalls,24,6263,0,0,0,0,2997,4,2321,2,6260,2,0,0,0,0,0,0,0,0,0,0
7643,Greater Adept's Robe,24,6264,0,0,0,0,2997,5,2321,3,2604,3,0,0,0,0,0,0,0,0,0,0
7745,Enchant 2H Weapon - Minor Impact,53,38772,0,0,0,0,10940,4,10978,1,0,0,0,0,0,0,0,0,0,0,0,0
7748,Enchant Chest - Lesser Health,53,38773,0,0,0,0,10940,2,10938,2,0,0,0,0,0,0,0,0,0,0,0,0
7751,Brilliant Smallfish,24,6290,0,0,0,0,6291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7752,Slitherskin Mackerel,24,787,0,0,0,0,6303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753,Longjaw Mud Snapper,24,4592,0,0,0,0,6289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7754,Loch Frenzy Delight,24,6316,0,0,0,0,6317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,Bristle Whisker Catfish,24,4593,0,0,0,0,6308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7766,Enchant Bracer - Minor Spirit,53,38774,0,0,0,0,10938,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,Enchant Cloak - Minor Protection,53,38775,0,0,0,0,10940,3,10939,1,0,0,0,0,0,0,0,0,0,0,0,0
7776,Enchant Chest - Lesser Mana,53,38776,0,0,0,0,10939,1,10938,1,0,0,0,0,0,0,0,0,0,0,0,0
7779,Enchant Bracer - Minor Agility,53,38777,0,0,0,0,10940,2,10939,1,0,0,0,0,0,0,0,0,0,0,0,0
7782,Enchant Bracer - Minor Strength,53,38778,0,0,0,0,10940,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7786,Enchant Weapon - Minor Beastslayer,53,38779,0,0,0,0,10940,4,10939,2,0,0,0,0,0,0,0,0,0,0,0,0
7788,Enchant Weapon - Minor Striking,53,38780,0,0,0,0,10940,2,10939,1,10978,1,0,0,0,0,0,0,0,0,0,0
7793,Enchant 2H Weapon - Lesser Intellect,53,38781,0,0,0,0,10939,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7795,Runed Silver Rod,24,6339,0,0,0,0,6338,1,10940,6,10939,3,6218,1,0,0,0,0,0,0,0,0
7817,Rough Bronze Boots,24,6350,0,0,0,0,2841,6,3470,6,0,0,0,0,0,0,0,0,0,0,0,0
7818,Silver Rod,24,6338,0,0,0,0,2842,1,3470,2,0,0,0,0,0,0,0,0,0,0,0,0
7827,Rainbow Fin Albacore,24,5095,0,0,0,0,6361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7828,Rockscale Cod,24,4594,0,0,0,0,6362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7836,Blackmouth Oil,24,6370,0,0,0,0,6358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7837,Fire Oil,24,6371,0,0,0,0,6359,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7841,Swim Speed Potion,24,6372,0,0,0,0,2452,1,6370,1,3371,1,0,0,0,0,0,0,0,0,0,0
7845,Elixir of Firepower,24,6373,0,0,0,0,6371,2,3356,1,3372,1,0,0,0,0,0,0,0,0,0,0
7857,Enchant Chest - Health,53,38782,0,0,0,0,10940,4,10998,1,0,0,0,0,0,0,0,0,0,0,0,0
7859,Enchant Bracer - Lesser Spirit,53,38783,0,0,0,0,10998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7861,Enchant Cloak - Lesser Fire Resistance,53,38784,0,0,0,0,6371,1,10998,1,0,0,0,0,0,0,0,0,0,0,0,0
7863,Enchant Boots - Minor Stamina,53,38785,0,0,0,0,10940,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7867,Enchant Boots - Minor Agility,53,38786,0,0,0,0,10940,6,10998,2,0,0,0,0,0,0,0,0,0,0,0,0
7892,Stylish Blue Shirt,24,6384,0,0,0,0,2997,4,6260,2,4340,1,2321,1,0,0,0,0,0,0,0,0
7893,Stylish Green Shirt,24,6385,0,0,0,0,2997,4,2605,2,4340,1,2321,1,0,0,0,0,0,0,0,0
7928,Silk Bandage,24,6450,0,0,0,0,4306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7929,Heavy Silk Bandage,24,6451,0,0,0,0,4306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7934,Anti-Venom,24,6452,0,0,0,0,1475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7935,Strong Anti-Venom,24,6453,0,0,0,0,1288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7953,Deviate Scale Cloak,24,6466,0,0,0,0,6470,4,4231,1,2321,1,0,0,0,0,0,0,0,0,0,0
7954,Deviate Scale Gloves,24,6467,0,0,0,0,6470,5,2321,2,0,0,0,0,0,0,0,0,0,0,0,0
7955,Deviate Scale Belt,24,6468,0,0,0,0,6471,6,6470,4,2321,2,0,0,0,0,0,0,0,0,0,0
7960,Scry on Azrethoc,24,5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8017,Rockbiter Weapon,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8018,Rockbiter Weapon,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8019,Rockbiter Weapon,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8024,Flametongue Weapon,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,Flametongue Weapon,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8030,Flametongue Weapon,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,Frostbrand Weapon,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8038,Frostbrand Weapon,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8087,Shiny Bauble,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8088,Nightcrawlers,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8089,Aquadynamic Fish Attractor,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
